"order_id","cust_id","quantity","total_price","gender","locations","delivery","payment","category"
"ORD-SB-001387","SD-USR10099",1,"26000","Female","Jakarta","Express Large Delivery","Dana","Snacks & Drinks"
"ORD-SB-001387","SD-USR10099",2,"20600","Female","Jakarta","Express Large Delivery","Dana","Snacks & Drinks"
"ORD-SB-001387","SD-USR10099",1,"46500","Female","Jakarta","Express Large Delivery","Dana","Snacks & Drinks"
"ORD-SB-001387","SD-USR10099",2,"15400","Female","Jakarta","Express Large Delivery","Dana","Snacks & Drinks"
"ORD-SB-001387","SD-USR10099",1,"4000","Female","Jakarta","Express Large Delivery","Dana","Snacks & Drinks"
"ORD-SB-001388","SD-USR100100",2,"17400","Male","Jawa Barat","Express Delivery","OVO","Snacks & Drinks"
"ORD-SB-001388","SD-USR100100",2,"21800","Male","Jawa Barat","Express Delivery","OVO","Snacks & Drinks"
"ORD-SB-001388","SD-USR100100",2,"15200","Male","Jawa Barat","Express Delivery","OVO","Snacks & Drinks"
"ORD-SB-001388","SD-USR100100",1,"105000","Male","Jawa Barat","Express Delivery","OVO","Snacks & Drinks"
"ORD-SB-001388","SD-USR100100",2,"17600","Male","Jawa Barat","Express Delivery","OVO","Snacks & Drinks"
"ORD-SB-001389","SD-USR100101",1,"5200","Male","Jakarta","Large Delivery","Credit Card","Snacks & Drinks"
"ORD-SB-001389","SD-USR100101",1,"53800","Male","Jakarta","Large Delivery","Credit Card","Snacks & Drinks"
"ORD-SB-001389","SD-USR100101",1,"118600","Male","Jakarta","Large Delivery","Credit Card","Snacks & Drinks"
"ORD-SB-001389","SD-USR100101",2,"17400","Male","Jakarta","Large Delivery","Credit Card","Snacks & Drinks"
"ORD-SB-001389","SD-USR100101",2,"36400","Male","Jakarta","Large Delivery","Credit Card","Snacks & Drinks"
"ORD-SB-001390","SD-USR100102",2,"32200","Male","Jakarta","Large Delivery","GoPay","Condiments"
"ORD-SB-001390","SD-USR100102",2,"29800","Male","Jakarta","Large Delivery","GoPay","Condiments"
"ORD-SB-001390","SD-USR100102",1,"13600","Male","Jakarta","Large Delivery","GoPay","Condiments"
"ORD-SB-001390","SD-USR100102",1,"94000","Male","Jakarta","Large Delivery","GoPay","Condiments"
"ORD-SB-001390","SD-USR100102",1,"2900","Male","Jakarta","Large Delivery","GoPay","Condiments"
"ORD-SB-001391","SD-USR100103",2,"5800","Female","Jakarta","Express Large Delivery","GoPay","Condiments"
"ORD-SB-001391","SD-USR100103",2,"17400","Female","Jakarta","Express Large Delivery","GoPay","Condiments"
"ORD-SB-001391","SD-USR100103",1,"7800","Female","Jakarta","Express Large Delivery","GoPay","Condiments"
"ORD-SB-001391","SD-USR100103",1,"66700","Female","Jakarta","Express Large Delivery","GoPay","Condiments"
"ORD-SB-001391","SD-USR100103",2,"10000","Female","Jakarta","Express Large Delivery","GoPay","Condiments"
"ORD-SB-001392","SD-USR10099",1,"41000","Female","Jakarta","Large Delivery","GoPay","Condiments"
"ORD-SB-001392","SD-USR10099",1,"60400","Female","Jakarta","Large Delivery","GoPay","Condiments"
"ORD-SB-001392","SD-USR10099",2,"54000","Female","Jakarta","Large Delivery","GoPay","Condiments"
"ORD-SB-001392","SD-USR10099",1,"20200","Female","Jakarta","Large Delivery","GoPay","Condiments"
"ORD-SB-001392","SD-USR10099",1,"6300","Female","Jakarta","Large Delivery","GoPay","Condiments"
"ORD-SB-001393","SD-USR100100",1,"3100","Male","Jawa Barat","Scheduled Delivery","Dana","Dry Food"
"ORD-SB-001393","SD-USR100100",1,"3000","Male","Jawa Barat","Scheduled Delivery","Dana","Dry Food"
"ORD-SB-001393","SD-USR100100",2,"6000","Male","Jawa Barat","Scheduled Delivery","Dana","Dry Food"
"ORD-SB-001393","SD-USR100100",2,"12600","Male","Jawa Barat","Scheduled Delivery","Dana","Dry Food"
"ORD-SB-001393","SD-USR100100",1,"135900","Male","Jawa Barat","Scheduled Delivery","Dana","Dry Food"
"ORD-SB-001394","SD-USR100101",1,"28500","Male","Jakarta","Express Delivery","GoPay","Dry Food"
"ORD-SB-001394","SD-USR100101",1,"56500","Male","Jakarta","Express Delivery","GoPay","Dry Food"
"ORD-SB-001394","SD-USR100101",1,"27000","Male","Jakarta","Express Delivery","GoPay","Dry Food"
"ORD-SB-001394","SD-USR100101",1,"21600","Male","Jakarta","Express Delivery","GoPay","Dry Food"
"ORD-SB-001394","SD-USR100101",1,"8700","Male","Jakarta","Express Delivery","GoPay","Dry Food"
"ORD-SB-001395","SD-USR100102",2,"38000","Male","Jakarta","Express Delivery","Dana","Dry Food"
"ORD-SB-001395","SD-USR100102",2,"10400","Male","Jakarta","Express Delivery","Dana","Dry Food"
"ORD-SB-001395","SD-USR100102",1,"4000","Male","Jakarta","Express Delivery","Dana","Dry Food"
"ORD-SB-001395","SD-USR100102",1,"11800","Male","Jakarta","Express Delivery","Dana","Condiments"
"ORD-SB-001395","SD-USR100102",2,"15600","Male","Jakarta","Express Delivery","Dana","Condiments"
"ORD-SB-001396","SD-USR100103",2,"149200","Female","Jakarta","Standard Delivery","GoPay","Sembako"
"ORD-SB-001396","SD-USR100103",2,"29200","Female","Jakarta","Standard Delivery","GoPay","Sembako"
"ORD-SB-001396","SD-USR100103",1,"41800","Female","Jakarta","Standard Delivery","GoPay","Sembako"
"ORD-SB-001396","SD-USR100103",1,"85700","Female","Jakarta","Standard Delivery","GoPay","Sembako"
"ORD-SB-001396","SD-USR100103",2,"130600","Female","Jakarta","Standard Delivery","GoPay","Sembako"
"ORD-SB-001397","SD-USR10099",1,"70700","Female","Jakarta","Express Delivery","Debit Card","Sembako"
"ORD-SB-001397","SD-USR10099",1,"66200","Female","Jakarta","Express Delivery","Debit Card","Sembako"
"ORD-SB-001397","SD-USR10099",1,"14200","Female","Jakarta","Express Delivery","Debit Card","Sembako"
"ORD-SB-001397","SD-USR10099",1,"128500","Female","Jakarta","Express Delivery","Debit Card","Sembako"
"ORD-SB-001397","SD-USR10099",2,"64200","Female","Jakarta","Express Delivery","Debit Card","Sembako"
"ORD-SB-001398","SD-USR100100",2,"8600","Male","Jawa Barat","Standard Delivery","Dana","Condiments"
"ORD-SB-001398","SD-USR100100",1,"45100","Male","Jawa Barat","Standard Delivery","Dana","Condiments"
"ORD-SB-001398","SD-USR100100",1,"7500","Male","Jawa Barat","Standard Delivery","Dana","Condiments"
"ORD-SB-001398","SD-USR100100",2,"28400","Male","Jawa Barat","Standard Delivery","Dana","Snacks & Drinks"
"ORD-SB-001398","SD-USR100100",2,"27200","Male","Jawa Barat","Standard Delivery","Dana","Snacks & Drinks"
"ORD-SB-001399","SD-USR100101",1,"31900","Male","Jakarta","Express Large Delivery","OVO","Fruits "
"ORD-SB-001399","SD-USR100101",1,"40800","Male","Jakarta","Express Large Delivery","OVO","Fruits "
"ORD-SB-001399","SD-USR100101",2,"82400","Male","Jakarta","Express Large Delivery","OVO","Fruits "
"ORD-SB-001399","SD-USR100101",2,"63200","Male","Jakarta","Express Large Delivery","OVO","Fruits "
"ORD-SB-001399","SD-USR100101",1,"7800","Male","Jakarta","Express Large Delivery","OVO","Fruits "
"ORD-SB-001400","SD-USR100102",2,"28800","Male","Jakarta","Scheduled Delivery","Dana","Fruits "
"ORD-SB-001400","SD-USR100102",1,"14400","Male","Jakarta","Scheduled Delivery","Dana","Fruits "
"ORD-SB-001400","SD-USR100102",2,"28800","Male","Jakarta","Scheduled Delivery","Dana","Fruits "
"ORD-SB-001400","SD-USR100102",2,"63400","Male","Jakarta","Scheduled Delivery","Dana","Fruits "
"ORD-SB-001400","SD-USR100102",1,"150800","Male","Jakarta","Scheduled Delivery","Dana","Fruits "
"ORD-SB-001401","SD-USR100103",1,"12600","Female","Jakarta","Express Delivery","Dana","Fruits "
"ORD-SB-001401","SD-USR100103",1,"61300","Female","Jakarta","Express Delivery","Dana","Fruits "
"ORD-SB-001401","SD-USR100103",1,"19300","Female","Jakarta","Express Delivery","Dana","Fruits "
"ORD-SB-001401","SD-USR100103",2,"68000","Female","Jakarta","Express Delivery","Dana","Fruits "
"ORD-SB-001401","SD-USR100103",1,"21600","Female","Jakarta","Express Delivery","Dana","Fruits "
"ORD-SB-001402","SD-USR10099",1,"13400","Female","Jakarta","Scheduled Delivery","GoPay","Vegetables"
"ORD-SB-001402","SD-USR10099",1,"8800","Female","Jakarta","Scheduled Delivery","GoPay","Vegetables"
"ORD-SB-001402","SD-USR10099",1,"4900","Female","Jakarta","Scheduled Delivery","GoPay","Vegetables"
"ORD-SB-001402","SD-USR10099",1,"29300","Female","Jakarta","Scheduled Delivery","GoPay","Vegetables"
"ORD-SB-001402","SD-USR10099",1,"7500","Female","Jakarta","Scheduled Delivery","GoPay","Vegetables"
"ORD-SB-001403","SD-USR100100",2,"29000","Male","Jawa Barat","Scheduled Large Delivery","Dana","Vegetables"
"ORD-SB-001403","SD-USR100100",1,"20300","Male","Jawa Barat","Scheduled Large Delivery","Dana","Vegetables"
"ORD-SB-001403","SD-USR100100",1,"18200","Male","Jawa Barat","Scheduled Large Delivery","Dana","Vegetables"
"ORD-SB-001403","SD-USR100100",2,"10000","Male","Jawa Barat","Scheduled Large Delivery","Dana","Vegetables"
"ORD-SB-001403","SD-USR100100",1,"27900","Male","Jawa Barat","Scheduled Large Delivery","Dana","Vegetables"
"ORD-SB-001404","SD-USR100101",2,"40800","Male","Jakarta","Large Delivery","Dana","Vegetables"
"ORD-SB-001404","SD-USR100101",2,"51800","Male","Jakarta","Large Delivery","Dana","Vegetables"
"ORD-SB-001404","SD-USR100101",2,"13200","Male","Jakarta","Large Delivery","Dana","Vegetables"
"ORD-SB-001404","SD-USR100101",2,"46000","Male","Jakarta","Large Delivery","Dana","Vegetables"
"ORD-SB-001404","SD-USR100101",2,"46000","Male","Jakarta","Large Delivery","Dana","Vegetables"
"ORD-SB-001405","SD-USR100102",2,"46000","Male","Jakarta","Large Delivery","Debit Card","Eggs & Dairy Products"
"ORD-SB-001405","SD-USR100102",2,"37800","Male","Jakarta","Large Delivery","Debit Card","Eggs & Dairy Products"
"ORD-SB-001405","SD-USR100102",2,"71800","Male","Jakarta","Large Delivery","Debit Card","Eggs & Dairy Products"
"ORD-SB-001405","SD-USR100102",2,"105200","Male","Jakarta","Large Delivery","Debit Card","Eggs & Dairy Products"
"ORD-SB-001405","SD-USR100102",1,"65500","Male","Jakarta","Large Delivery","Debit Card","Eggs & Dairy Products"
"ORD-SB-001406","SD-USR100103",1,"9000","Female","Jakarta","Standard Delivery","Credit Card","Eggs & Dairy Products"
"ORD-SB-001406","SD-USR100103",2,"68400","Female","Jakarta","Standard Delivery","Credit Card","Eggs & Dairy Products"
"ORD-SB-001406","SD-USR100103",2,"68400","Female","Jakarta","Standard Delivery","Credit Card","Eggs & Dairy Products"
"ORD-SB-001406","SD-USR100103",1,"64000","Female","Jakarta","Standard Delivery","Credit Card","Eggs & Dairy Products"
"ORD-SB-001406","SD-USR100103",1,"433500","Female","Jakarta","Standard Delivery","Credit Card","Eggs & Dairy Products"
"ORD-SB-001407","SD-USR10099",1,"26200","Female","Jakarta","Express Delivery","Bank Transfer","Eggs & Dairy Products"
"ORD-SB-001407","SD-USR10099",1,"65300","Female","Jakarta","Express Delivery","Bank Transfer","Eggs & Dairy Products"
"ORD-SB-001407","SD-USR10099",1,"18100","Female","Jakarta","Express Delivery","Bank Transfer","Eggs & Dairy Products"
"ORD-SB-001407","SD-USR10099",2,"77000","Female","Jakarta","Express Delivery","Bank Transfer","Eggs & Dairy Products"
"ORD-SB-001407","SD-USR10099",1,"71300","Female","Jakarta","Express Delivery","Bank Transfer","Eggs & Dairy Products"
"ORD-SB-001408","SD-USR100100",1,"16100","Male","Jawa Barat","Standard Delivery","OVO","Bread and Bakery"
"ORD-SB-001408","SD-USR100100",1,"22900","Male","Jawa Barat","Standard Delivery","OVO","Bread and Bakery"
"ORD-SB-001408","SD-USR100100",2,"33600","Male","Jawa Barat","Standard Delivery","OVO","Bread and Bakery"
"ORD-SB-001408","SD-USR100100",2,"10400","Male","Jawa Barat","Standard Delivery","OVO","Bread and Bakery"
"ORD-SB-001408","SD-USR100100",2,"13800","Male","Jawa Barat","Standard Delivery","OVO","Bread and Bakery"
"ORD-SB-001409","SD-USR100101",1,"6900","Male","Jakarta","Scheduled Delivery","OVO","Bread and Bakery"
"ORD-SB-001409","SD-USR100101",1,"6900","Male","Jakarta","Scheduled Delivery","OVO","Bread and Bakery"
"ORD-SB-001409","SD-USR100101",2,"12800","Male","Jakarta","Scheduled Delivery","OVO","Bread and Bakery"
"ORD-SB-001409","SD-USR100101",1,"7800","Male","Jakarta","Scheduled Delivery","OVO","Bread and Bakery"
"ORD-SB-001409","SD-USR100101",2,"40600","Male","Jakarta","Scheduled Delivery","OVO","Vegetables"
"ORD-SB-001410","SD-USR100102",1,"23500","Male","Jakarta","Express Delivery","Dana","Vegetables"
"ORD-SB-001410","SD-USR100102",1,"16800","Male","Jakarta","Express Delivery","Dana","Vegetables"
"ORD-SB-001410","SD-USR100102",1,"65300","Male","Jakarta","Express Delivery","Dana","Fruits "
"ORD-SB-001410","SD-USR100102",1,"25700","Male","Jakarta","Express Delivery","Dana","Fruits "
"ORD-SB-001410","SD-USR100102",2,"79200","Male","Jakarta","Express Delivery","Dana","Fruits "
"ORD-SB-001411","SD-USR100103",2,"158200","Female","Jakarta","Scheduled Delivery","Bank Transfer","Frozen Meat"
"ORD-SB-001411","SD-USR100103",2,"100800","Female","Jakarta","Scheduled Delivery","Bank Transfer","Frozen Meat"
"ORD-SB-001411","SD-USR100103",1,"56100","Female","Jakarta","Scheduled Delivery","Bank Transfer","Frozen Meat"
"ORD-SB-001411","SD-USR100103",1,"138200","Female","Jakarta","Scheduled Delivery","Bank Transfer","Frozen Meat"
"ORD-SB-001411","SD-USR100103",1,"121100","Female","Jakarta","Scheduled Delivery","Bank Transfer","Frozen Meat"
"ORD-SB-001412","SD-USR10099",1,"219700","Female","Jakarta","Express Delivery","Credit Card","Frozen Meat"
"ORD-SB-001412","SD-USR10099",1,"203900","Female","Jakarta","Express Delivery","Credit Card","Frozen Meat"
"ORD-SB-001412","SD-USR10099",1,"55900","Female","Jakarta","Express Delivery","Credit Card","Frozen Meat"
"ORD-SB-001412","SD-USR10099",2,"46400","Female","Jakarta","Express Delivery","Credit Card","Frozen Meat"
"ORD-SB-001412","SD-USR10099",1,"27100","Female","Jakarta","Express Delivery","Credit Card","Frozen Meat"
"ORD-SB-001413","SD-USR100100",1,"32200","Male","Jawa Barat","Scheduled Large Delivery","Credit Card","Frozen Meat"
"ORD-SB-001413","SD-USR100100",1,"31800","Male","Jawa Barat","Scheduled Large Delivery","Credit Card","Frozen Meat"
"ORD-SB-001413","SD-USR100100",2,"46400","Male","Jawa Barat","Scheduled Large Delivery","Credit Card","Frozen Meat"
"ORD-SB-001413","SD-USR100100",1,"63200","Male","Jawa Barat","Scheduled Large Delivery","Credit Card","Frozen Meat"
"ORD-SB-001413","SD-USR100100",2,"70200","Male","Jawa Barat","Scheduled Large Delivery","Credit Card","Frozen Meat"
"ORD-SB-001414","SD-USR100101",2,"10400","Male","Jakarta","Express Delivery","Debit Card","Ice Cream"
"ORD-SB-001414","SD-USR100101",1,"16300","Male","Jakarta","Express Delivery","Debit Card","Ice Cream"
"ORD-SB-001414","SD-USR100101",2,"17600","Male","Jakarta","Express Delivery","Debit Card","Ice Cream"
"ORD-SB-001414","SD-USR100101",1,"243800","Male","Jakarta","Express Delivery","Debit Card","Ice Cream"
"ORD-SB-001414","SD-USR100101",1,"138200","Male","Jakarta","Express Delivery","Debit Card","Ice Cream"
"ORD-SB-001415","SD-USR100102",1,"5800","Male","Jakarta","Standard Delivery","GoPay","Ice Cream"
"ORD-SB-001415","SD-USR100102",1,"65800","Male","Jakarta","Standard Delivery","GoPay","Ice Cream"
"ORD-SB-001415","SD-USR100102",1,"6500","Male","Jakarta","Standard Delivery","GoPay","Ice Cream"
"ORD-SB-001415","SD-USR100102",1,"5200","Male","Jakarta","Standard Delivery","GoPay","Ice Cream"
"ORD-SB-001415","SD-USR100102",2,"110000","Male","Jakarta","Standard Delivery","GoPay","Ice Cream"
"ORD-SB-001416","SD-USR100103",1,"18000","Female","Jakarta","Express Large Delivery","GoPay","Ice Cream"
"ORD-SB-001416","SD-USR100103",2,"25400","Female","Jakarta","Express Large Delivery","GoPay","Ice Cream"
"ORD-SB-001416","SD-USR100103",2,"40600","Female","Jakarta","Express Large Delivery","GoPay","Ice Cream"
"ORD-SB-001416","SD-USR100103",1,"25700","Female","Jakarta","Express Large Delivery","GoPay","Ice Cream"
"ORD-SB-001416","SD-USR100103",1,"4300","Female","Jakarta","Express Large Delivery","GoPay","Ice Cream"
"ORD-SB-001417","SD-USR10099",2,"63600","Female","Jakarta","Scheduled Delivery","Dana","Frozen Food"
"ORD-SB-001417","SD-USR10099",1,"46600","Female","Jakarta","Scheduled Delivery","Dana","Frozen Food"
"ORD-SB-001417","SD-USR10099",1,"26800","Female","Jakarta","Scheduled Delivery","Dana","Frozen Food"
"ORD-SB-001417","SD-USR10099",1,"52400","Female","Jakarta","Scheduled Delivery","Dana","Frozen Food"
"ORD-SB-001417","SD-USR10099",2,"109600","Female","Jakarta","Scheduled Delivery","Dana","Frozen Food"
"ORD-SB-001418","SD-USR100100",1,"26500","Male","Jawa Barat","Express Large Delivery","Credit Card","Frozen Food"
"ORD-SB-001418","SD-USR100100",2,"128800","Male","Jawa Barat","Express Large Delivery","Credit Card","Frozen Food"
"ORD-SB-001418","SD-USR100100",1,"53800","Male","Jawa Barat","Express Large Delivery","Credit Card","Frozen Food"
"ORD-SB-001418","SD-USR100100",2,"80600","Male","Jawa Barat","Express Large Delivery","Credit Card","Frozen Food"
"ORD-SB-001418","SD-USR100100",2,"56400","Male","Jawa Barat","Express Large Delivery","Credit Card","Frozen Food"
"ORD-SB-001419","SD-USR100101",1,"29400","Male","Jakarta","Standard Delivery","Partner (Alfamart/Indomart)","Frozen Food"
"ORD-SB-001419","SD-USR100101",2,"61600","Male","Jakarta","Standard Delivery","Partner (Alfamart/Indomart)","Frozen Food"
"ORD-SB-001419","SD-USR100101",2,"77000","Male","Jakarta","Standard Delivery","Partner (Alfamart/Indomart)","Frozen Food"
"ORD-SB-001419","SD-USR100101",1,"28900","Male","Jakarta","Standard Delivery","Partner (Alfamart/Indomart)","Frozen Food"
"ORD-SB-001419","SD-USR100101",1,"17300","Male","Jakarta","Standard Delivery","Partner (Alfamart/Indomart)","Frozen Food"
"ORD-SB-001420","SD-USR100102",1,"8800","Male","Jakarta","Scheduled Delivery","OVO","Household Supplies"
"ORD-SB-001420","SD-USR100102",2,"19600","Male","Jakarta","Scheduled Delivery","OVO","Household Supplies"
"ORD-SB-001420","SD-USR100102",1,"31900","Male","Jakarta","Scheduled Delivery","OVO","Household Supplies"
"ORD-SB-001420","SD-USR100102",1,"20700","Male","Jakarta","Scheduled Delivery","OVO","Household Supplies"
"ORD-SB-001420","SD-USR100102",1,"12700","Male","Jakarta","Scheduled Delivery","OVO","Household Supplies"
"ORD-SB-001421","SD-USR100103",1,"5200","Female","Jakarta","Scheduled Large Delivery","Dana","Household Supplies"
"ORD-SB-001421","SD-USR100103",2,"79000","Female","Jakarta","Scheduled Large Delivery","Dana","Household Supplies"
"ORD-SB-001421","SD-USR100103",1,"20300","Female","Jakarta","Scheduled Large Delivery","Dana","Household Supplies"
"ORD-SB-001421","SD-USR100103",2,"75600","Female","Jakarta","Scheduled Large Delivery","Dana","Household Supplies"
"ORD-SB-001421","SD-USR100103",1,"19600","Female","Jakarta","Scheduled Large Delivery","Dana","Household Supplies"
"ORD-SB-001422","SD-USR10099",2,"28600","Female","Jakarta","Scheduled Delivery","OVO","Household Supplies"
"ORD-SB-001422","SD-USR10099",1,"83400","Female","Jakarta","Scheduled Delivery","OVO","Household Supplies"
"ORD-SB-001422","SD-USR10099",1,"51800","Female","Jakarta","Scheduled Delivery","OVO","Household Supplies"
"ORD-SB-001422","SD-USR10099",1,"54400","Female","Jakarta","Scheduled Delivery","OVO","Household Supplies"
"ORD-SB-001422","SD-USR10099",2,"78000","Female","Jakarta","Scheduled Delivery","OVO","Household Supplies"
"ORD-SB-001423","SD-USR100100",1,"18600","Male","Jawa Barat","Scheduled Delivery","Dana","Personal Care"
"ORD-SB-001423","SD-USR100100",2,"23400","Male","Jawa Barat","Scheduled Delivery","Dana","Personal Care"
"ORD-SB-001423","SD-USR100100",2,"50200","Male","Jawa Barat","Scheduled Delivery","Dana","Personal Care"
"ORD-SB-001423","SD-USR100100",1,"15200","Male","Jawa Barat","Scheduled Delivery","Dana","Personal Care"
"ORD-SB-001423","SD-USR100100",2,"39000","Male","Jawa Barat","Scheduled Delivery","Dana","Personal Care"
"ORD-SB-001424","SD-USR100101",2,"61600","Male","Jakarta","Scheduled Delivery","Credit Card","Personal Care"
"ORD-SB-001424","SD-USR100101",1,"265900","Male","Jakarta","Scheduled Delivery","Credit Card","Personal Care"
"ORD-SB-001424","SD-USR100101",1,"155000","Male","Jakarta","Scheduled Delivery","Credit Card","Personal Care"
"ORD-SB-001424","SD-USR100101",1,"25800","Male","Jakarta","Scheduled Delivery","Credit Card","Personal Care"
"ORD-SB-001424","SD-USR100101",1,"37100","Male","Jakarta","Scheduled Delivery","Credit Card","Personal Care"
"ORD-SB-001425","SD-USR100102",2,"58800","Male","Jakarta","Scheduled Large Delivery","OVO","Personal Care"
"ORD-SB-001425","SD-USR100102",1,"14500","Male","Jakarta","Scheduled Large Delivery","OVO","Personal Care"
"ORD-SB-001425","SD-USR100102",1,"32200","Male","Jakarta","Scheduled Large Delivery","OVO","Personal Care"
"ORD-SB-001425","SD-USR100102",2,"53600","Male","Jakarta","Scheduled Large Delivery","OVO","Personal Care"
"ORD-SB-001425","SD-USR100102",1,"28800","Male","Jakarta","Scheduled Large Delivery","OVO","Personal Care"
"ORD-SB-001426","SD-USR100103",1,"21600","Female","Jakarta","Express Large Delivery","Partner (Alfamart/Indomart)","Household Supplies"
"ORD-SB-001426","SD-USR100103",1,"40700","Female","Jakarta","Express Large Delivery","Partner (Alfamart/Indomart)","Household Supplies"
"ORD-SB-001426","SD-USR100103",1,"13500","Female","Jakarta","Express Large Delivery","Partner (Alfamart/Indomart)","Household Supplies"
"ORD-SB-001426","SD-USR100103",1,"31100","Female","Jakarta","Express Large Delivery","Partner (Alfamart/Indomart)","Personal Care"
"ORD-SB-001426","SD-USR100103",2,"56600","Female","Jakarta","Express Large Delivery","Partner (Alfamart/Indomart)","Personal Care"
"ORD-SB-001427","SD-USR10099",1,"17300","Female","Jakarta","Scheduled Delivery","Bank Transfer","Personal Care"
"ORD-SB-001427","SD-USR10099",1,"211300","Female","Jakarta","Scheduled Delivery","Bank Transfer","Gadgets"
"ORD-SB-001427","SD-USR10099",1,"40300","Female","Jakarta","Scheduled Delivery","Bank Transfer","Gadgets"
"ORD-SB-001427","SD-USR10099",1,"198800","Female","Jakarta","Scheduled Delivery","Bank Transfer","Gadgets"
"ORD-SB-001427","SD-USR10099",1,"22900","Female","Jakarta","Scheduled Delivery","Bank Transfer","Gadgets"
"ORD-SB-001428","SD-USR100100",1,"22100","Male","Jawa Barat","Standard Delivery","Dana","Gadgets"
"ORD-SB-001428","SD-USR100100",1,"24400","Male","Jawa Barat","Standard Delivery","Dana","Gadgets"
"ORD-SB-001428","SD-USR100100",1,"42500","Male","Jawa Barat","Standard Delivery","Dana","Gadgets"
"ORD-SB-001428","SD-USR100100",2,"103600","Male","Jawa Barat","Standard Delivery","Dana","Gadgets"
"ORD-SB-001428","SD-USR100100",1,"42500","Male","Jawa Barat","Standard Delivery","Dana","Gadgets"
"ORD-SB-001429","SD-USR100101",2,"53400","Male","Jakarta","Express Large Delivery","GoPay","Health Products"
"ORD-SB-001429","SD-USR100101",1,"22100","Male","Jakarta","Express Large Delivery","GoPay","Health Products"
"ORD-SB-001429","SD-USR100101",1,"40300","Male","Jakarta","Express Large Delivery","GoPay","Health Products"
"ORD-SB-001429","SD-USR100101",2,"23000","Male","Jakarta","Express Large Delivery","GoPay","Health Products"
"ORD-SB-001429","SD-USR100101",1,"11300","Male","Jakarta","Express Large Delivery","GoPay","Health Products"
"ORD-SB-001430","SD-USR100102",1,"10100","Male","Jakarta","Scheduled Delivery","Credit Card","Health Products"
"ORD-SB-001430","SD-USR100102",1,"10300","Male","Jakarta","Scheduled Delivery","Credit Card","Health Products"
"ORD-SB-001430","SD-USR100102",1,"236600","Male","Jakarta","Scheduled Delivery","Credit Card","Health Products"
"ORD-SB-001430","SD-USR100102",1,"256300","Male","Jakarta","Scheduled Delivery","Credit Card","Health Products"
"ORD-SB-001430","SD-USR100102",1,"15800","Male","Jakarta","Scheduled Delivery","Credit Card","Health Products"
"ORD-SB-001431","SD-USR100103",2,"14600","Female","Jakarta","Large Delivery","OVO","Health Products"
"ORD-SB-001431","SD-USR100103",1,"12700","Female","Jakarta","Large Delivery","OVO","Health Products"
"ORD-SB-001431","SD-USR100103",2,"25000","Female","Jakarta","Large Delivery","OVO","Health Products"
"ORD-SB-001431","SD-USR100103",1,"19900","Female","Jakarta","Large Delivery","OVO","Health Products"
"ORD-SB-001431","SD-USR100103",1,"11500","Female","Jakarta","Large Delivery","OVO","Health Products"
"ORD-SB-001432","SD-USR10099",2,"52000","Female","Jakarta","Express Large Delivery","OVO","Snacks & Drinks"
"ORD-SB-001432","SD-USR10099",2,"20600","Female","Jakarta","Express Large Delivery","OVO","Snacks & Drinks"
"ORD-SB-001432","SD-USR10099",1,"46500","Female","Jakarta","Express Large Delivery","OVO","Snacks & Drinks"
"ORD-SB-001432","SD-USR10099",1,"7700","Female","Jakarta","Express Large Delivery","OVO","Snacks & Drinks"
"ORD-SB-001432","SD-USR10099",2,"8000","Female","Jakarta","Express Large Delivery","OVO","Snacks & Drinks"
"ORD-SB-001433","SD-USR100100",2,"17400","Male","Jawa Barat","Large Delivery","Dana","Snacks & Drinks"
"ORD-SB-001433","SD-USR100100",2,"21800","Male","Jawa Barat","Large Delivery","Dana","Snacks & Drinks"
"ORD-SB-001433","SD-USR100100",2,"15200","Male","Jawa Barat","Large Delivery","Dana","Snacks & Drinks"
"ORD-SB-001433","SD-USR100100",1,"105000","Male","Jawa Barat","Large Delivery","Dana","Snacks & Drinks"
"ORD-SB-001433","SD-USR100100",2,"17600","Male","Jawa Barat","Large Delivery","Dana","Snacks & Drinks"
"ORD-SB-001434","SD-USR100101",2,"10400","Male","Jakarta","Scheduled Delivery","Partner (Alfamart/Indomart)","Snacks & Drinks"
"ORD-SB-001434","SD-USR100101",1,"53800","Male","Jakarta","Scheduled Delivery","Partner (Alfamart/Indomart)","Snacks & Drinks"
"ORD-SB-001434","SD-USR100101",1,"118600","Male","Jakarta","Scheduled Delivery","Partner (Alfamart/Indomart)","Snacks & Drinks"
"ORD-SB-001434","SD-USR100101",2,"17400","Male","Jakarta","Scheduled Delivery","Partner (Alfamart/Indomart)","Snacks & Drinks"
"ORD-SB-001434","SD-USR100101",2,"36400","Male","Jakarta","Scheduled Delivery","Partner (Alfamart/Indomart)","Snacks & Drinks"
"ORD-SB-001435","SD-USR100102",1,"16100","Male","Jakarta","Scheduled Delivery","OVO","Condiments"
"ORD-SB-001435","SD-USR100102",1,"14900","Male","Jakarta","Scheduled Delivery","OVO","Condiments"
"ORD-SB-001435","SD-USR100102",1,"13600","Male","Jakarta","Scheduled Delivery","OVO","Condiments"
"ORD-SB-001435","SD-USR100102",1,"94000","Male","Jakarta","Scheduled Delivery","OVO","Condiments"
"ORD-SB-001435","SD-USR100102",2,"5800","Male","Jakarta","Scheduled Delivery","OVO","Condiments"
