Order_ID,Item_ID,Item_Price,Quantity,Total_Price
ORD-SB-001518,SB-LIV00206,22100,1,22100
ORD-SB-001518,SB-LIV00207,24400,1,24400
ORD-SB-001518,SB-LIV00208,42500,1,42500
ORD-SB-001518,SB-LIV00209,51800,1,51800
ORD-SB-001518,SB-LIV00210,42500,1,42500
ORD-SB-001519,SB-LIV00211,26700,1,26700
ORD-SB-001519,SB-LIV00212,22100,1,22100
ORD-SB-001519,SB-LIV00213,40300,2,80600
ORD-SB-001519,SB-LIV00214,11500,1,11500
ORD-SB-001519,SB-LIV00215,11300,1,11300
ORD-SB-001520,SB-LIV00216,10100,2,20200
ORD-SB-001520,SB-LIV00217,10300,2,20600
ORD-SB-001520,SB-LIV00218,236600,1,236600
ORD-SB-001520,SB-LIV00219,256300,1,256300
ORD-SB-001520,SB-LIV00220,15800,2,31600
ORD-SB-001521,SB-LIV00221,7300,1,7300
ORD-SB-001521,SB-LIV00222,12700,2,25400
ORD-SB-001521,SB-LIV00223,12500,1,12500
ORD-SB-001521,SB-LIV00224,19900,1,19900
ORD-SB-001521,SB-LIV00225,11500,1,11500
ORD-SB-001522,SB-GRO001,26000,1,26000
ORD-SB-001522,SB-GRO002,10300,1,10300
ORD-SB-001522,SB-GRO003,46500,1,46500
ORD-SB-001522,SB-GRO004,7700,2,15400
ORD-SB-001522,SB-GRO005,4000,1,4000
ORD-SB-001523,SB-GRO006,8700,1,8700
ORD-SB-001523,SB-GRO007,10900,2,21800
ORD-SB-001523,SB-GRO008,7600,1,7600
ORD-SB-001523,SB-GRO009,105000,1,105000
ORD-SB-001523,SB-GRO0010,8800,1,8800
ORD-SB-001524,SB-GRO0011,5200,2,10400
ORD-SB-001524,SB-GRO0012,53800,1,53800
ORD-SB-001524,SB-GRO0013,118600,2,237200
ORD-SB-001524,SB-GRO0014,8700,1,8700
ORD-SB-001524,SB-GRO0015,18200,1,18200
ORD-SB-001525,SB-GRO0016,16100,2,32200
ORD-SB-001525,SB-GRO0017,14900,1,14900
ORD-SB-001525,SB-GRO0018,13600,1,13600
ORD-SB-001525,SB-GRO0019,94000,1,94000
ORD-SB-001525,SB-GRO0020,2900,1,2900
ORD-SB-001526,SB-GRO0021,2900,2,5800
ORD-SB-001526,SB-GRO0022,8700,1,8700
ORD-SB-001526,SB-GRO0023,7800,1,7800
ORD-SB-001526,SB-GRO0024,66700,1,66700
ORD-SB-001526,SB-GRO0025,5000,1,5000
ORD-SB-001527,SB-GRO0026,41000,2,82000
ORD-SB-001527,SB-GRO0027,60400,1,60400
ORD-SB-001527,SB-GRO0028,27000,1,27000
ORD-SB-001527,SB-GRO0029,20200,1,20200
ORD-SB-001527,SB-GRO0030,6300,2,12600
ORD-SB-001528,SB-GRO0031,3100,2,6200
ORD-SB-001528,SB-GRO0032,3000,1,3000
ORD-SB-001528,SB-GRO0033,3000,1,3000
ORD-SB-001528,SB-GRO0034,6300,2,12600
ORD-SB-001528,SB-GRO0035,135900,1,135900
ORD-SB-001529,SB-GRO0036,28500,1,28500
ORD-SB-001529,SB-GRO0037,56500,1,56500
ORD-SB-001529,SB-GRO0038,27000,1,27000
ORD-SB-001529,SB-GRO0039,21600,2,43200
ORD-SB-001529,SB-GRO0040,8700,1,8700
ORD-SB-001530,SB-GRO0041,19000,1,19000
ORD-SB-001530,SB-GRO0042,5200,2,10400
ORD-SB-001530,SB-GRO0043,4000,2,8000
ORD-SB-001530,SB-GRO0044,11800,1,11800
ORD-SB-001530,SB-GRO0045,7800,1,7800
ORD-SB-001531,SB-GRO0046,74600,1,74600
ORD-SB-001531,SB-GRO0047,14600,2,29200
ORD-SB-001531,SB-GRO0048,41800,2,83600
ORD-SB-001531,SB-GRO0049,85700,1,85700
ORD-SB-001531,SB-GRO0050,65300,2,130600
ORD-SB-001532,SB-GRO0051,70700,1,70700
ORD-SB-001532,SB-GRO0052,66200,2,132400
ORD-SB-001532,SB-GRO0053,14200,2,28400
ORD-SB-001532,SB-GRO0054,128500,1,128500
ORD-SB-001532,SB-GRO0055,32100,1,32100
ORD-SB-001533,SB-GRO0056,4300,2,8600
ORD-SB-001533,SB-GRO0057,45100,1,45100
ORD-SB-001533,SB-GRO0058,7500,1,7500
ORD-SB-001533,SB-GRO0059,14200,1,14200
ORD-SB-001533,SB-GRO0060,13600,2,27200
ORD-SB-001534,SB-FRS0061,31900,1,31900
ORD-SB-001534,SB-FRS0062,40800,2,81600
ORD-SB-001534,SB-FRS0063,41200,1,41200
ORD-SB-001534,SB-FRS0064,31600,1,31600
ORD-SB-001534,SB-FRS0065,7800,2,15600
ORD-SB-001535,SB-FRS0066,14400,1,14400
ORD-SB-001535,SB-FRS0067,14400,1,14400
ORD-SB-001535,SB-FRS0068,14400,2,28800
ORD-SB-001535,SB-FRS0069,31700,1,31700
ORD-SB-001535,SB-FRS0070,150800,1,150800
ORD-SB-001536,SB-FRS0071,12600,2,25200
ORD-SB-001536,SB-FRS0072,61300,1,61300
ORD-SB-001536,SB-FRS0073,19300,1,19300
ORD-SB-001536,SB-FRS0074,34000,1,34000
ORD-SB-001536,SB-FRS0075,21600,1,21600
ORD-SB-001537,SB-FRS0076,13400,2,26800
ORD-SB-001537,SB-FRS0077,8800,1,8800
ORD-SB-001537,SB-FRS0078,4900,2,9800
ORD-SB-001537,SB-FRS0079,29300,2,58600
ORD-SB-001537,SB-FRS0080,7500,2,15000
ORD-SB-001538,SB-FRS0081,14500,1,14500
ORD-SB-001538,SB-FRS0082,20300,1,20300
ORD-SB-001538,SB-FRS0083,18200,2,36400
ORD-SB-001538,SB-FRS0084,5000,1,5000
ORD-SB-001538,SB-FRS0085,27900,1,27900
ORD-SB-001539,SB-FRS0086,20400,1,20400
ORD-SB-001539,SB-FRS0087,25900,1,25900
ORD-SB-001539,SB-FRS0088,6600,1,6600
ORD-SB-001539,SB-FRS0089,23000,1,23000
ORD-SB-001539,SB-FRS0090,23000,2,46000
ORD-SB-001540,SB-FRS0091,23000,2,46000
ORD-SB-001540,SB-FRS0092,18900,2,37800
ORD-SB-001540,SB-FRS0093,35900,2,71800
ORD-SB-001540,SB-FRS0094,52600,1,52600
ORD-SB-001540,SB-FRS0095,65500,1,65500
ORD-SB-001541,SB-FRS0096,9000,1,9000
ORD-SB-001541,SB-FRS0097,34200,1,34200
ORD-SB-001541,SB-FRS0098,34200,2,68400
ORD-SB-001541,SB-FRS0099,64000,1,64000
ORD-SB-001541,SB-FRS00100,433500,1,433500
ORD-SB-001542,SB-FRS00101,26200,1,26200
ORD-SB-001542,SB-FRS00102,65300,2,130600
ORD-SB-001542,SB-FRS00103,18100,2,36200
ORD-SB-001542,SB-FRS00104,38500,2,77000
ORD-SB-001542,SB-FRS00105,71300,1,71300
ORD-SB-001543,SB-FRS00106,16100,1,16100
ORD-SB-001543,SB-FRS00107,22900,2,45800
ORD-SB-001543,SB-FRS00108,16800,1,16800
ORD-SB-001543,SB-FRS00109,5200,1,5200
ORD-SB-001543,SB-FRS00110,6900,2,13800
ORD-SB-001544,SB-FRS00111,6900,1,6900
ORD-SB-001544,SB-FRS00112,6900,2,13800
ORD-SB-001544,SB-FRS00113,6400,2,12800
ORD-SB-001544,SB-FRS00114,7800,1,7800
ORD-SB-001544,SB-FRS00115,20300,1,20300
ORD-SB-001545,SB-FRS00116,23500,1,23500
ORD-SB-001545,SB-FRS00117,16800,1,16800
ORD-SB-001545,SB-FRS00118,65300,2,130600
ORD-SB-001545,SB-FRS00119,25700,1,25700
ORD-SB-001545,SB-FRS00120,39600,1,39600
ORD-SB-001546,SB-FRZ00121,79100,1,79100
ORD-SB-001546,SB-FRZ00122,50400,2,100800
ORD-SB-001546,SB-FRZ00123,56100,1,56100
ORD-SB-001546,SB-FRZ00124,138200,1,138200
ORD-SB-001546,SB-FRZ00125,121100,1,121100
ORD-SB-001547,SB-FRZ00126,219700,1,219700
ORD-SB-001547,SB-FRZ00127,203900,1,203900
ORD-SB-001547,SB-FRZ00128,55900,1,55900
ORD-SB-001547,SB-FRZ00129,23200,1,23200
ORD-SB-001547,SB-FRZ00130,27100,2,54200
ORD-SB-001548,SB-FRZ00131,32200,1,32200
ORD-SB-001548,SB-FRZ00132,31800,2,63600
ORD-SB-001548,SB-FRZ00133,23200,1,23200
ORD-SB-001548,SB-FRZ00134,63200,1,63200
ORD-SB-001548,SB-FRZ00135,35100,2,70200
ORD-SB-001549,SB-FRZ00136,5200,2,10400
ORD-SB-001549,SB-FRZ00137,16300,1,16300
ORD-SB-001549,SB-FRZ00138,8800,2,17600
ORD-SB-001549,SB-FRZ00139,243800,1,243800
ORD-SB-001549,SB-FRZ00140,138200,1,138200
ORD-SB-001550,SB-FRZ00141,5800,2,11600
ORD-SB-001550,SB-FRZ00142,65800,1,65800
ORD-SB-001550,SB-FRZ00143,6500,2,13000
ORD-SB-001550,SB-FRZ00144,5200,2,10400
ORD-SB-001550,SB-FRZ00145,55000,2,110000
ORD-SB-001551,SB-FRZ00146,18000,2,36000
ORD-SB-001551,SB-FRZ00147,12700,1,12700
ORD-SB-001551,SB-FRZ00148,20300,2,40600
ORD-SB-001551,SB-FRZ00149,25700,1,25700
ORD-SB-001551,SB-FRZ00150,4300,1,4300
ORD-SB-001552,SB-FRZ00151,31800,1,31800
ORD-SB-001552,SB-FRZ00152,46600,2,93200
ORD-SB-001552,SB-FRZ00153,26800,2,53600
ORD-SB-001552,SB-FRZ00154,52400,1,52400
ORD-SB-001552,SB-FRZ00155,54800,2,109600
ORD-SB-001553,SB-FRZ00156,26500,2,53000
ORD-SB-001553,SB-FRZ00157,64400,1,64400
ORD-SB-001553,SB-FRZ00158,53800,1,53800
ORD-SB-001553,SB-FRZ00159,40300,2,80600
ORD-SB-001553,SB-FRZ00160,28200,1,28200
ORD-SB-001554,SB-FRZ00161,29400,2,58800
ORD-SB-001554,SB-FRZ00162,30800,1,30800
ORD-SB-001554,SB-FRZ00163,38500,2,77000
ORD-SB-001554,SB-FRZ00164,28900,1,28900
ORD-SB-001554,SB-FRZ00165,17300,1,17300
ORD-SB-001555,SB-LIV00166,8800,2,17600
ORD-SB-001555,SB-LIV00167,9800,2,19600
ORD-SB-001555,SB-LIV00168,31900,2,63800
ORD-SB-001555,SB-LIV00169,20700,2,41400
ORD-SB-001555,SB-LIV00170,12700,2,25400
ORD-SB-001556,SB-LIV00171,5200,2,10400
ORD-SB-001556,SB-LIV00172,39500,1,39500
ORD-SB-001556,SB-LIV00173,20300,2,40600
ORD-SB-001556,SB-LIV00174,37800,1,37800
ORD-SB-001556,SB-LIV00175,19600,1,19600
ORD-SB-001557,SB-LIV00176,14300,2,28600
ORD-SB-001557,SB-LIV00177,83400,1,83400
ORD-SB-001557,SB-LIV00178,51800,1,51800
ORD-SB-001557,SB-LIV00179,54400,1,54400
ORD-SB-001557,SB-LIV00180,39000,1,39000
ORD-SB-001558,SB-LIV00181,18600,1,18600
ORD-SB-001558,SB-LIV00182,11700,2,23400
ORD-SB-001558,SB-LIV00183,25100,1,25100
ORD-SB-001558,SB-LIV00184,15200,1,15200
ORD-SB-001558,SB-LIV00185,19500,2,39000
ORD-SB-001559,SB-LIV00186,30800,2,61600
ORD-SB-001559,SB-LIV00187,265900,1,265900
ORD-SB-001559,SB-LIV00188,155000,1,155000
ORD-SB-001559,SB-LIV00189,25800,2,51600
ORD-SB-001559,SB-LIV00190,37100,1,37100
ORD-SB-001560,SB-LIV00191,29400,1,29400
ORD-SB-001560,SB-LIV00192,14500,1,14500
ORD-SB-001560,SB-LIV00193,32200,1,32200
ORD-SB-001560,SB-LIV00194,26800,2,53600
ORD-SB-001560,SB-LIV00195,28800,1,28800
ORD-SB-001561,SB-LIV00196,21600,1,21600
ORD-SB-001561,SB-LIV00197,40700,1,40700
ORD-SB-001561,SB-LIV00198,13500,1,13500
ORD-SB-001561,SB-LIV00199,31100,2,62200
ORD-SB-001561,SB-LIV00200,28300,2,56600
ORD-SB-001562,SB-LIV00201,17300,1,17300
ORD-SB-001562,SB-LIV00202,211300,1,211300
ORD-SB-001562,SB-LIV00203,40300,1,40300
ORD-SB-001562,SB-LIV00204,198800,1,198800
ORD-SB-001562,SB-LIV00205,22900,1,22900
ORD-SB-001563,SB-LIV00206,22100,1,22100
ORD-SB-001563,SB-LIV00207,24400,2,48800
ORD-SB-001563,SB-LIV00208,42500,1,42500
ORD-SB-001563,SB-LIV00209,51800,1,51800
ORD-SB-001563,SB-LIV00210,42500,1,42500
ORD-SB-001564,SB-LIV00211,26700,1,26700
ORD-SB-001564,SB-LIV00212,22100,2,44200
ORD-SB-001564,SB-LIV00213,40300,1,40300
ORD-SB-001564,SB-LIV00214,11500,1,11500
ORD-SB-001564,SB-LIV00215,11300,2,22600
ORD-SB-001565,SB-LIV00216,10100,2,20200
ORD-SB-001565,SB-LIV00217,10300,2,20600
ORD-SB-001565,SB-LIV00218,236600,1,236600
ORD-SB-001565,SB-LIV00219,256300,1,256300
ORD-SB-001565,SB-LIV00220,15800,1,15800
ORD-SB-001566,SB-LIV00221,7300,2,14600
ORD-SB-001566,SB-LIV00222,12700,1,12700
ORD-SB-001566,SB-LIV00223,12500,1,12500
ORD-SB-001566,SB-LIV00224,19900,1,19900
ORD-SB-001566,SB-LIV00225,11500,1,11500
ORD-SB-001567,SB-GRO001,26000,1,26000
ORD-SB-001567,SB-GRO002,10300,1,10300
ORD-SB-001567,SB-GRO003,46500,2,93000
ORD-SB-001567,SB-GRO004,7700,1,7700
ORD-SB-001567,SB-GRO005,4000,1,4000
ORD-SB-001568,SB-GRO006,8700,1,8700
ORD-SB-001568,SB-GRO007,10900,2,21800
ORD-SB-001568,SB-GRO008,7600,1,7600
ORD-SB-001568,SB-GRO009,105000,1,105000
ORD-SB-001568,SB-GRO0010,8800,2,17600
ORD-SB-001569,SB-GRO0011,5200,1,5200
ORD-SB-001569,SB-GRO0012,53800,1,53800
ORD-SB-001569,SB-GRO0013,118600,1,118600
ORD-SB-001569,SB-GRO0014,8700,1,8700
ORD-SB-001569,SB-GRO0015,18200,1,18200
ORD-SB-001570,SB-GRO0016,16100,2,32200
ORD-SB-001570,SB-GRO0017,14900,1,14900
ORD-SB-001570,SB-GRO0018,13600,1,13600
ORD-SB-001570,SB-GRO0019,94000,1,94000
ORD-SB-001570,SB-GRO0020,2900,2,5800
ORD-SB-001571,SB-GRO0021,2900,2,5800
ORD-SB-001571,SB-GRO0022,8700,2,17400
ORD-SB-001571,SB-GRO0023,7800,2,15600
ORD-SB-001571,SB-GRO0024,66700,1,66700
ORD-SB-001571,SB-GRO0025,5000,1,5000
ORD-SB-001572,SB-GRO0026,41000,2,82000
ORD-SB-001572,SB-GRO0027,60400,1,60400
ORD-SB-001572,SB-GRO0028,27000,1,27000
ORD-SB-001572,SB-GRO0029,20200,2,40400
ORD-SB-001572,SB-GRO0030,6300,2,12600
ORD-SB-001573,SB-GRO0031,3100,2,6200
ORD-SB-001573,SB-GRO0032,3000,1,3000
ORD-SB-001573,SB-GRO0033,3000,2,6000
ORD-SB-001573,SB-GRO0034,6300,1,6300
ORD-SB-001573,SB-GRO0035,135900,1,135900
ORD-SB-001574,SB-GRO0036,28500,1,28500
ORD-SB-001574,SB-GRO0037,56500,1,56500
ORD-SB-001574,SB-GRO0038,27000,1,27000
ORD-SB-001574,SB-GRO0039,21600,1,21600
ORD-SB-001574,SB-GRO0040,8700,1,8700
ORD-SB-001575,SB-GRO0041,19000,2,38000
ORD-SB-001575,SB-GRO0042,5200,2,10400
ORD-SB-001575,SB-GRO0043,4000,2,8000
ORD-SB-001575,SB-GRO0044,11800,1,11800
ORD-SB-001575,SB-GRO0045,7800,1,7800
ORD-SB-001576,SB-GRO0046,74600,1,74600
ORD-SB-001576,SB-GRO0047,14600,2,29200
ORD-SB-001576,SB-GRO0048,41800,1,41800
ORD-SB-001576,SB-GRO0049,85700,1,85700
ORD-SB-001576,SB-GRO0050,65300,2,130600
ORD-SB-001577,SB-GRO0051,70700,2,141400
ORD-SB-001577,SB-GRO0052,66200,1,66200
ORD-SB-001577,SB-GRO0053,14200,1,14200
ORD-SB-001577,SB-GRO0054,128500,1,128500
ORD-SB-001577,SB-GRO0055,32100,1,32100
ORD-SB-001578,SB-GRO0056,4300,1,4300
ORD-SB-001578,SB-GRO0057,45100,1,45100
ORD-SB-001578,SB-GRO0058,7500,1,7500
ORD-SB-001578,SB-GRO0059,14200,2,28400
ORD-SB-001578,SB-GRO0060,13600,2,27200
ORD-SB-001579,SB-FRS0061,31900,2,63800
ORD-SB-001579,SB-FRS0062,40800,2,81600
ORD-SB-001579,SB-FRS0063,41200,2,82400
ORD-SB-001579,SB-FRS0064,31600,1,31600
ORD-SB-001579,SB-FRS0065,7800,1,7800
ORD-SB-001580,SB-FRS0066,14400,1,14400
ORD-SB-001580,SB-FRS0067,14400,1,14400
ORD-SB-001580,SB-FRS0068,14400,1,14400
ORD-SB-001580,SB-FRS0069,31700,1,31700
ORD-SB-001580,SB-FRS0070,150800,1,150800
ORD-SB-001581,SB-FRS0071,12600,2,25200
ORD-SB-001581,SB-FRS0072,61300,1,61300
ORD-SB-001581,SB-FRS0073,19300,1,19300
ORD-SB-001581,SB-FRS0074,34000,2,68000
ORD-SB-001581,SB-FRS0075,21600,2,43200
ORD-SB-001582,SB-FRS0076,13400,2,26800
ORD-SB-001582,SB-FRS0077,8800,1,8800
ORD-SB-001582,SB-FRS0078,4900,1,4900
ORD-SB-001582,SB-FRS0079,29300,2,58600
ORD-SB-001582,SB-FRS0080,7500,1,7500
ORD-SB-001583,SB-FRS0081,14500,1,14500
ORD-SB-001583,SB-FRS0082,20300,1,20300
ORD-SB-001583,SB-FRS0083,18200,1,18200
ORD-SB-001583,SB-FRS0084,5000,2,10000
ORD-SB-001583,SB-FRS0085,27900,1,27900
ORD-SB-001584,SB-FRS0086,20400,1,20400
ORD-SB-001584,SB-FRS0087,25900,2,51800
ORD-SB-001584,SB-FRS0088,6600,1,6600
ORD-SB-001584,SB-FRS0089,23000,1,23000
ORD-SB-001584,SB-FRS0090,23000,1,23000
ORD-SB-001585,SB-FRS0091,23000,1,23000
ORD-SB-001585,SB-FRS0092,18900,2,37800
ORD-SB-001585,SB-FRS0093,35900,2,71800
ORD-SB-001585,SB-FRS0094,52600,1,52600
ORD-SB-001585,SB-FRS0095,65500,1,65500
ORD-SB-001586,SB-FRS0096,9000,1,9000
ORD-SB-001586,SB-FRS0097,34200,2,68400
ORD-SB-001586,SB-FRS0098,34200,1,34200
ORD-SB-001586,SB-FRS0099,64000,1,64000
ORD-SB-001586,SB-FRS00100,433500,1,433500
ORD-SB-001587,SB-FRS00101,26200,1,26200
ORD-SB-001587,SB-FRS00102,65300,1,65300
ORD-SB-001587,SB-FRS00103,18100,2,36200
ORD-SB-001587,SB-FRS00104,38500,1,38500
ORD-SB-001587,SB-FRS00105,71300,1,71300
ORD-SB-001588,SB-FRS00106,16100,2,32200
ORD-SB-001588,SB-FRS00107,22900,2,45800
ORD-SB-001588,SB-FRS00108,16800,2,33600
ORD-SB-001588,SB-FRS00109,5200,2,10400
ORD-SB-001588,SB-FRS00110,6900,2,13800
ORD-SB-001589,SB-FRS00111,6900,1,6900
ORD-SB-001589,SB-FRS00112,6900,1,6900
ORD-SB-001589,SB-FRS00113,6400,2,12800
ORD-SB-001589,SB-FRS00114,7800,2,15600
ORD-SB-001589,SB-FRS00115,20300,2,40600
ORD-SB-001590,SB-FRS00116,23500,1,23500
ORD-SB-001590,SB-FRS00117,16800,2,33600
ORD-SB-001590,SB-FRS00118,65300,2,130600
ORD-SB-001590,SB-FRS00119,25700,2,51400
ORD-SB-001590,SB-FRS00120,39600,2,79200
ORD-SB-001591,SB-FRZ00121,79100,2,158200
ORD-SB-001591,SB-FRZ00122,50400,2,100800
ORD-SB-001591,SB-FRZ00123,56100,2,112200
ORD-SB-001591,SB-FRZ00124,138200,1,138200
ORD-SB-001591,SB-FRZ00125,121100,1,121100
ORD-SB-001592,SB-FRZ00126,219700,1,219700
ORD-SB-001592,SB-FRZ00127,203900,1,203900
ORD-SB-001592,SB-FRZ00128,55900,1,55900
ORD-SB-001592,SB-FRZ00129,23200,1,23200
ORD-SB-001592,SB-FRZ00130,27100,2,54200
ORD-SB-001593,SB-FRZ00131,32200,2,64400
ORD-SB-001593,SB-FRZ00132,31800,2,63600
ORD-SB-001593,SB-FRZ00133,23200,2,46400
ORD-SB-001593,SB-FRZ00134,63200,2,126400
ORD-SB-001593,SB-FRZ00135,35100,2,70200
ORD-SB-001594,SB-FRZ00136,5200,2,10400
ORD-SB-001594,SB-FRZ00137,16300,1,16300
ORD-SB-001594,SB-FRZ00138,8800,2,17600
ORD-SB-001594,SB-FRZ00139,243800,1,243800
ORD-SB-001594,SB-FRZ00140,138200,1,138200
ORD-SB-001595,SB-FRZ00141,5800,2,11600
ORD-SB-001595,SB-FRZ00142,65800,1,65800
ORD-SB-001595,SB-FRZ00143,6500,1,6500
ORD-SB-001595,SB-FRZ00144,5200,2,10400
ORD-SB-001595,SB-FRZ00145,55000,2,110000
ORD-SB-001596,SB-FRZ00146,18000,2,36000
ORD-SB-001596,SB-FRZ00147,12700,1,12700
ORD-SB-001596,SB-FRZ00148,20300,1,20300
ORD-SB-001596,SB-FRZ00149,25700,2,51400
ORD-SB-001596,SB-FRZ00150,4300,2,8600
ORD-SB-001597,SB-FRZ00151,31800,1,31800
ORD-SB-001597,SB-FRZ00152,46600,2,93200
ORD-SB-001597,SB-FRZ00153,26800,2,53600
ORD-SB-001597,SB-FRZ00154,52400,1,52400
ORD-SB-001597,SB-FRZ00155,54800,2,109600
ORD-SB-001598,SB-FRZ00156,26500,2,53000
ORD-SB-001598,SB-FRZ00157,64400,2,128800
ORD-SB-001598,SB-FRZ00158,53800,1,53800
ORD-SB-001598,SB-FRZ00159,40300,1,40300
ORD-SB-001598,SB-FRZ00160,28200,1,28200
ORD-SB-001599,SB-FRZ00161,29400,2,58800
ORD-SB-001599,SB-FRZ00162,30800,1,30800
ORD-SB-001599,SB-FRZ00163,38500,2,77000
ORD-SB-001599,SB-FRZ00164,28900,1,28900
ORD-SB-001599,SB-FRZ00165,17300,1,17300
ORD-SB-001600,SB-LIV00166,8800,1,8800
ORD-SB-001600,SB-LIV00167,9800,1,9800
ORD-SB-001600,SB-LIV00168,31900,1,31900
ORD-SB-001600,SB-LIV00169,20700,1,20700
ORD-SB-001600,SB-LIV00170,12700,1,12700
ORD-SB-001601,SB-LIV00171,5200,2,10400
ORD-SB-001601,SB-LIV00172,39500,2,79000
ORD-SB-001601,SB-LIV00173,20300,1,20300
ORD-SB-001601,SB-LIV00174,37800,1,37800
ORD-SB-001601,SB-LIV00175,19600,1,19600
ORD-SB-001602,SB-LIV00176,14300,2,28600
ORD-SB-001602,SB-LIV00177,83400,1,83400
ORD-SB-001602,SB-LIV00178,51800,1,51800
ORD-SB-001602,SB-LIV00179,54400,1,54400
ORD-SB-001602,SB-LIV00180,39000,2,78000
ORD-SB-001603,SB-LIV00181,18600,1,18600
ORD-SB-001603,SB-LIV00182,11700,1,11700
ORD-SB-001603,SB-LIV00183,25100,2,50200
ORD-SB-001603,SB-LIV00184,15200,2,30400
ORD-SB-001603,SB-LIV00185,19500,1,19500
ORD-SB-001604,SB-LIV00186,30800,1,30800
ORD-SB-001604,SB-LIV00187,265900,1,265900
ORD-SB-001604,SB-LIV00188,155000,1,155000
ORD-SB-001604,SB-LIV00189,25800,2,51600
ORD-SB-001604,SB-LIV00190,37100,1,37100
ORD-SB-001605,SB-LIV00191,29400,1,29400
ORD-SB-001605,SB-LIV00192,14500,2,29000
ORD-SB-001605,SB-LIV00193,32200,2,64400
ORD-SB-001605,SB-LIV00194,26800,1,26800
ORD-SB-001605,SB-LIV00195,28800,2,57600
ORD-SB-001606,SB-LIV00196,21600,1,21600
ORD-SB-001606,SB-LIV00197,40700,1,40700
ORD-SB-001606,SB-LIV00198,13500,2,27000
ORD-SB-001606,SB-LIV00199,31100,2,62200
ORD-SB-001606,SB-LIV00200,28300,1,28300
ORD-SB-001607,SB-LIV00201,17300,2,34600
ORD-SB-001607,SB-LIV00202,211300,1,211300
ORD-SB-001607,SB-LIV00203,40300,2,80600
ORD-SB-001607,SB-LIV00204,198800,1,198800
ORD-SB-001607,SB-LIV00205,22900,2,45800
ORD-SB-001608,SB-LIV00206,22100,2,44200
ORD-SB-001608,SB-LIV00207,24400,1,24400
ORD-SB-001608,SB-LIV00208,42500,1,42500
ORD-SB-001608,SB-LIV00209,51800,1,51800
ORD-SB-001608,SB-LIV00210,42500,1,42500
ORD-SB-001609,SB-LIV00211,26700,2,53400
ORD-SB-001609,SB-LIV00212,22100,1,22100
ORD-SB-001609,SB-LIV00213,40300,1,40300
ORD-SB-001609,SB-LIV00214,11500,1,11500
ORD-SB-001609,SB-LIV00215,11300,2,22600
ORD-SB-001610,SB-LIV00216,10100,2,20200
ORD-SB-001610,SB-LIV00217,10300,2,20600
ORD-SB-001610,SB-LIV00218,236600,1,236600
ORD-SB-001610,SB-LIV00219,256300,1,256300
ORD-SB-001610,SB-LIV00220,15800,1,15800
ORD-SB-001611,SB-LIV00221,7300,1,7300
ORD-SB-001611,SB-LIV00222,12700,2,25400
ORD-SB-001611,SB-LIV00223,12500,2,25000
ORD-SB-001611,SB-LIV00224,19900,2,39800
ORD-SB-001611,SB-LIV00225,11500,1,11500
ORD-SB-001612,SB-GRO001,26000,1,26000
ORD-SB-001612,SB-GRO002,10300,2,20600
ORD-SB-001612,SB-GRO003,46500,1,46500
ORD-SB-001612,SB-GRO004,7700,1,7700
ORD-SB-001612,SB-GRO005,4000,1,4000
ORD-SB-001613,SB-GRO006,8700,2,17400
ORD-SB-001613,SB-GRO007,10900,2,21800
ORD-SB-001613,SB-GRO008,7600,1,7600
ORD-SB-001613,SB-GRO009,105000,1,105000
ORD-SB-001613,SB-GRO0010,8800,2,17600
ORD-SB-001614,SB-GRO0011,5200,2,10400
ORD-SB-001614,SB-GRO0012,53800,1,53800
ORD-SB-001614,SB-GRO0013,118600,1,118600
ORD-SB-001614,SB-GRO0014,8700,1,8700
ORD-SB-001614,SB-GRO0015,18200,1,18200
ORD-SB-001615,SB-GRO0016,16100,1,16100
ORD-SB-001615,SB-GRO0017,14900,2,29800
ORD-SB-001615,SB-GRO0018,13600,1,13600
ORD-SB-001615,SB-GRO0019,94000,1,94000
ORD-SB-001615,SB-GRO0020,2900,1,2900
ORD-SB-001616,SB-GRO0021,2900,2,5800
ORD-SB-001616,SB-GRO0022,8700,2,17400
ORD-SB-001616,SB-GRO0023,7800,2,15600
ORD-SB-001616,SB-GRO0024,66700,1,66700
ORD-SB-001616,SB-GRO0025,5000,1,5000
ORD-SB-001617,SB-GRO0026,41000,1,41000
ORD-SB-001617,SB-GRO0027,60400,1,60400
ORD-SB-001617,SB-GRO0028,27000,1,27000
ORD-SB-001617,SB-GRO0029,20200,2,40400
ORD-SB-001617,SB-GRO0030,6300,2,12600
ORD-SB-001618,SB-GRO0031,3100,2,6200
ORD-SB-001618,SB-GRO0032,3000,1,3000
ORD-SB-001618,SB-GRO0033,3000,1,3000
ORD-SB-001618,SB-GRO0034,6300,2,12600
ORD-SB-001618,SB-GRO0035,135900,1,135900
ORD-SB-001619,SB-GRO0036,28500,1,28500
ORD-SB-001619,SB-GRO0037,56500,1,56500
ORD-SB-001619,SB-GRO0038,27000,2,54000
ORD-SB-001619,SB-GRO0039,21600,1,21600
ORD-SB-001619,SB-GRO0040,8700,1,8700
ORD-SB-001620,SB-GRO0041,19000,1,19000
ORD-SB-001620,SB-GRO0042,5200,1,5200
ORD-SB-001620,SB-GRO0043,4000,2,8000
ORD-SB-001620,SB-GRO0044,11800,2,23600
ORD-SB-001620,SB-GRO0045,7800,1,7800
