Order_Date,Order_ID,Cust_ID,Order_Total,Item Quantity,Delivery_ID,Payment_ID,Status
2023-08-12,ORD-SB-001456,SD-USR100103,444900,5,DEL-SB02,PAY-SD01,Delivered
2023-08-12,ORD-SB-001457,SD-USR10099,612800,7,DEL-SB01,PAY-SD01,Delivered
2023-08-12,ORD-SB-001458,SD-USR100100,220600,6,DEL-SB02,PAY-SD05,Delivered
2023-08-12,ORD-SB-001459,SD-USR100101,421100,6,DEL-SB02,PAY-SD01,Delivered
2023-08-12,ORD-SB-001460,SD-USR100102,199100,7,DEL-SB03,PAY-SD06,Delivered
2023-08-12,ORD-SB-001461,SD-USR100103,131300,8,DEL-SB04,PAY-SD04,Delivered
2023-08-12,ORD-SB-001462,SD-USR10099,424800,10,DEL-SB06,PAY-SD01,Delivered
2023-08-13,ORD-SB-001463,SD-USR100100,239700,6,DEL-SB03,PAY-SD04,Delivered
2023-08-13,ORD-SB-001464,SD-USR100101,191600,7,DEL-SB02,PAY-SD05,Delivered
2023-08-13,ORD-SB-001465,SD-USR100102,145300,8,DEL-SB05,PAY-SD06,Delivered
2023-08-13,ORD-SB-001466,SD-USR100103,147900,7,DEL-SB01,PAY-SD04,Delivered
2023-08-13,ORD-SB-001467,SD-USR10099,281900,6,DEL-SB03,PAY-SD05,Delivered
2023-08-13,ORD-SB-001468,SD-USR100100,124800,7,DEL-SB03,PAY-SD05,Delivered
2023-08-13,ORD-SB-001469,SD-USR100101,571200,7,DEL-SB03,PAY-SD02,Delivered
2023-08-13,ORD-SB-001470,SD-USR100102,205200,8,DEL-SB04,PAY-SD04,Delivered
2023-08-13,ORD-SB-001471,SD-USR100103,194600,7,DEL-SB02,PAY-SD06,Delivered
2023-08-13,ORD-SB-001472,SD-USR10099,530800,7,DEL-SB01,PAY-SD01,Delivered
2023-08-14,ORD-SB-001473,SD-USR100100,257200,7,DEL-SB02,PAY-SD04,Delivered
2023-08-14,ORD-SB-001474,SD-USR100101,163700,7,DEL-SB03,PAY-SD07,Delivered
2023-08-14,ORD-SB-001475,SD-USR100102,565300,8,DEL-SB04,PAY-SD02,Delivered
2023-08-14,ORD-SB-001476,SD-USR100103,103600,8,DEL-SB05,PAY-SD06,Delivered
2023-08-14,ORD-SB-001477,SD-USR10099,181300,9,DEL-SB04,PAY-SD06,Delivered
2023-08-14,ORD-SB-001478,SD-USR100100,160600,7,DEL-SB03,PAY-SD06,Delivered
2023-08-14,ORD-SB-001479,SD-USR100101,350000,8,DEL-SB05,PAY-SD01,Delivered
2023-08-14,ORD-SB-001480,SD-USR100102,174100,8,DEL-SB04,PAY-SD05,Delivered
2023-08-14,ORD-SB-001481,SD-USR100103,96100,6,DEL-SB03,PAY-SD04,Delivered
2023-08-14,ORD-SB-001482,SD-USR10099,195900,6,DEL-SB01,PAY-SD06,Delivered
2023-08-14,ORD-SB-001483,SD-USR100100,160400,8,DEL-SB06,PAY-SD07,Delivered
2023-08-15,ORD-SB-001484,SD-USR100101,190900,7,DEL-SB02,PAY-SD04,Delivered
2023-08-15,ORD-SB-001485,SD-USR100102,59600,7,DEL-SB01,PAY-SD06,Delivered
2023-08-15,ORD-SB-001486,SD-USR100103,463700,8,DEL-SB05,PAY-SD01,Delivered
2023-08-15,ORD-SB-001487,SD-USR10099,358000,7,DEL-SB03,PAY-SD02,Delivered
2023-08-15,ORD-SB-001488,SD-USR100100,112500,7,DEL-SB03,PAY-SD04,Delivered
2023-08-15,ORD-SB-001489,SD-USR100101,193000,7,DEL-SB01,PAY-SD04,Delivered
2023-08-15,ORD-SB-001490,SD-USR100102,254500,7,DEL-SB03,PAY-SD05,Delivered
2023-08-15,ORD-SB-001491,SD-USR100103,180700,7,DEL-SB02,PAY-SD06,Delivered
2023-08-15,ORD-SB-001492,SD-USR10099,106900,8,DEL-SB06,PAY-SD07,Delivered
2023-08-15,ORD-SB-001493,SD-USR100100,129400,8,DEL-SB06,PAY-SD05,Delivered
2023-08-15,ORD-SB-001494,SD-USR100101,171900,9,DEL-SB04,PAY-SD05,Delivered
2023-08-15,ORD-SB-001495,SD-USR100102,273700,8,DEL-SB04,PAY-SD07,Delivered
2023-08-16,ORD-SB-001496,SD-USR100103,583900,6,DEL-SB03,PAY-SD01,Delivered
2023-08-16,ORD-SB-001497,SD-USR10099,302200,8,DEL-SB06,PAY-SD01,Delivered
2023-08-16,ORD-SB-001498,SD-USR100100,106000,8,DEL-SB05,PAY-SD07,Delivered
2023-08-16,ORD-SB-001499,SD-USR100101,75000,7,DEL-SB01,PAY-SD05,Delivered
2023-08-16,ORD-SB-001500,SD-USR100102,187700,6,DEL-SB02,PAY-SD05,Delivered
2023-08-16,ORD-SB-001501,SD-USR100103,551400,7,DEL-SB02,PAY-SD02,Delivered
2023-08-16,ORD-SB-001502,SD-USR10099,612800,7,DEL-SB01,PAY-SD01,Delivered
2023-08-16,ORD-SB-001503,SD-USR100100,275600,8,DEL-SB06,PAY-SD05,Delivered
2023-08-16,ORD-SB-001504,SD-USR100101,421100,6,DEL-SB03,PAY-SD01,Delivered
2023-08-16,ORD-SB-001505,SD-USR100102,199100,7,DEL-SB02,PAY-SD07,Delivered
2023-08-16,ORD-SB-001506,SD-USR100103,127000,7,DEL-SB03,PAY-SD04,Delivered
2023-08-17,ORD-SB-001507,SD-USR10099,294000,7,DEL-SB01,PAY-SD06,Delivered
2023-08-17,ORD-SB-001508,SD-USR100100,346100,8,DEL-SB06,PAY-SD03,Delivered
2023-08-17,ORD-SB-001509,SD-USR100101,231500,8,DEL-SB05,PAY-SD04,Delivered
2023-08-17,ORD-SB-001510,SD-USR100102,115200,8,DEL-SB06,PAY-SD05,Delivered
2023-08-17,ORD-SB-001511,SD-USR100103,201800,8,DEL-SB06,PAY-SD06,Delivered
2023-08-17,ORD-SB-001512,SD-USR10099,242900,5,DEL-SB02,PAY-SD07,Delivered
2023-08-17,ORD-SB-001513,SD-USR100100,165000,9,DEL-SB04,PAY-SD05,Delivered
2023-08-17,ORD-SB-001514,SD-USR100101,571200,7,DEL-SB02,PAY-SD02,Delivered
2023-08-17,ORD-SB-001515,SD-USR100102,207800,8,DEL-SB04,PAY-SD04,Delivered
2023-08-17,ORD-SB-001516,SD-USR100103,179800,7,DEL-SB02,PAY-SD04,Delivered
2023-08-18,ORD-SB-001517,SD-USR10099,490600,5,DEL-SB02,PAY-SD01,Delivered
2023-08-18,ORD-SB-001518,SD-USR100100,207700,6,DEL-SB02,PAY-SD04,Delivered
2023-08-18,ORD-SB-001519,SD-USR100101,145500,7,DEL-SB02,PAY-SD05,Delivered
2023-08-18,ORD-SB-001520,SD-USR100102,549500,7,DEL-SB01,PAY-SD01,Delivered
2023-08-18,ORD-SB-001521,SD-USR100103,88100,7,DEL-SB01,PAY-SD04,Delivered
2023-08-18,ORD-SB-001522,SD-USR10099,159000,8,DEL-SB06,PAY-SD06,Delivered
2023-08-18,ORD-SB-001523,SD-USR100100,149700,6,DEL-SB02,PAY-SD07,Delivered
2023-08-18,ORD-SB-001524,SD-USR100101,236600,8,DEL-SB04,PAY-SD07,Delivered
2023-08-18,ORD-SB-001525,SD-USR100102,186100,8,DEL-SB04,PAY-SD06,Delivered
2023-08-18,ORD-SB-001526,SD-USR100103,91100,5,DEL-SB02,PAY-SD05,Delivered
2023-08-18,ORD-SB-001527,SD-USR10099,161200,6,DEL-SB03,PAY-SD05,Delivered
2023-08-19,ORD-SB-001528,SD-USR100100,151300,5,DEL-SB01,PAY-SD06,Delivered
2023-08-19,ORD-SB-001529,SD-USR100101,169300,6,DEL-SB03,PAY-SD07,Delivered
2023-08-19,ORD-SB-001530,SD-USR100102,59600,6,DEL-SB03,PAY-SD07,Delivered
2023-08-19,ORD-SB-001531,SD-USR100103,338400,7,DEL-SB01,PAY-SD02,Delivered
2023-08-19,ORD-SB-001532,SD-USR10099,358000,7,DEL-SB01,PAY-SD02,Delivered
2023-08-19,ORD-SB-001533,SD-USR100100,110700,8,DEL-SB05,PAY-SD04,Delivered
2023-08-19,ORD-SB-001534,SD-USR100101,235300,7,DEL-SB01,PAY-SD04,Delivered
2023-08-19,ORD-SB-001535,SD-USR100102,254500,7,DEL-SB02,PAY-SD06,Delivered
2023-08-19,ORD-SB-001536,SD-USR100103,195400,7,DEL-SB03,PAY-SD05,Delivered
2023-08-19,ORD-SB-001537,SD-USR10099,86100,7,DEL-SB01,PAY-SD06,Delivered
2023-08-19,ORD-SB-001538,SD-USR100100,106200,6,DEL-SB03,PAY-SD05,Delivered
2023-08-19,ORD-SB-001539,SD-USR100101,121900,6,DEL-SB03,PAY-SD05,Delivered
2023-08-20,ORD-SB-001540,SD-USR100102,326300,9,DEL-SB06,PAY-SD02,Delivered
2023-08-20,ORD-SB-001541,SD-USR100103,643300,7,DEL-SB03,PAY-SD03,Delivered
2023-08-20,ORD-SB-001542,SD-USR10099,367500,9,DEL-SB06,PAY-SD02,Delivered
2023-08-20,ORD-SB-001543,SD-USR100100,74800,6,DEL-SB02,PAY-SD07,Delivered
2023-08-20,ORD-SB-001544,SD-USR100101,69900,8,DEL-SB04,PAY-SD04,Delivered
2023-08-20,ORD-SB-001545,SD-USR100102,259700,8,DEL-SB04,PAY-SD07,Delivered
2023-08-20,ORD-SB-001546,SD-USR100103,501000,6,DEL-SB03,PAY-SD01,Delivered
2023-08-20,ORD-SB-001547,SD-USR10099,612800,7,DEL-SB03,PAY-SD01,Delivered
2023-08-20,ORD-SB-001548,SD-USR100100,280900,7,DEL-SB03,PAY-SD06,Delivered
2023-08-20,ORD-SB-001549,SD-USR100101,417500,6,DEL-SB02,PAY-SD01,Delivered
2023-08-20,ORD-SB-001550,SD-USR100102,204300,8,DEL-SB04,PAY-SD04,Delivered
2023-08-21,ORD-SB-001551,SD-USR100103,129000,8,DEL-SB04,PAY-SD05,Delivered
2023-08-21,ORD-SB-001552,SD-USR10099,393000,9,DEL-SB05,PAY-SD03,Delivered
2023-08-21,ORD-SB-001553,SD-USR100100,241400,6,DEL-SB01,PAY-SD07,Delivered
2023-08-21,ORD-SB-001554,SD-USR100101,174300,6,DEL-SB03,PAY-SD05,Delivered
2023-08-21,ORD-SB-001555,SD-USR100102,128500,7,DEL-SB03,PAY-SD06,Delivered
2023-08-21,ORD-SB-001556,SD-USR100103,162300,7,DEL-SB02,PAY-SD07,Delivered
2023-08-21,ORD-SB-001557,SD-USR10099,281900,6,DEL-SB02,PAY-SD05,Delivered
2023-08-21,ORD-SB-001558,SD-USR100100,139900,8,DEL-SB05,PAY-SD07,Delivered
2023-08-21,ORD-SB-001559,SD-USR100101,540400,6,DEL-SB02,PAY-SD03,Delivered
2023-08-21,ORD-SB-001560,SD-USR100102,161100,6,DEL-SB01,PAY-SD04,Delivered
2023-08-22,ORD-SB-001561,SD-USR100103,179800,7,DEL-SB01,PAY-SD06,Delivered
2023-08-22,ORD-SB-001562,SD-USR10099,513500,6,DEL-SB01,PAY-SD03,Delivered
2023-08-22,ORD-SB-001563,SD-USR100100,229800,7,DEL-SB03,PAY-SD05,Delivered
2023-08-22,ORD-SB-001564,SD-USR100101,201000,8,DEL-SB04,PAY-SD07,Delivered
2023-08-22,ORD-SB-001565,SD-USR100102,555200,7,DEL-SB02,PAY-SD03,Delivered
2023-08-22,ORD-SB-001566,SD-USR100103,108000,8,DEL-SB05,PAY-SD06,Delivered
2023-08-22,ORD-SB-001567,SD-USR10099,108800,7,DEL-SB02,PAY-SD05,Delivered
2023-08-22,ORD-SB-001568,SD-USR100100,169400,8,DEL-SB05,PAY-SD04,Delivered
2023-08-22,ORD-SB-001569,SD-USR100101,213200,6,DEL-SB01,PAY-SD06,Delivered
2023-08-22,ORD-SB-001570,SD-USR100102,159300,7,DEL-SB01,PAY-SD05,Delivered
2023-08-22,ORD-SB-001571,SD-USR100103,103900,7,DEL-SB03,PAY-SD05,Delivered
2023-08-23,ORD-SB-001572,SD-USR10099,243100,8,DEL-SB06,PAY-SD04,Delivered
2023-08-23,ORD-SB-001573,SD-USR100100,151300,5,DEL-SB03,PAY-SD05,Delivered
2023-08-23,ORD-SB-001574,SD-USR100101,199600,8,DEL-SB05,PAY-SD07,Delivered
2023-08-23,ORD-SB-001575,SD-USR100102,82600,8,DEL-SB05,PAY-SD05,Delivered
2023-08-23,ORD-SB-001576,SD-USR100103,361900,7,DEL-SB01,PAY-SD02,Delivered
2023-08-23,ORD-SB-001577,SD-USR10099,396600,7,DEL-SB03,PAY-SD01,Delivered
2023-08-23,ORD-SB-001578,SD-USR100100,110100,8,DEL-SB06,PAY-SD06,Delivered
2023-08-23,ORD-SB-001579,SD-USR100101,201900,7,DEL-SB02,PAY-SD06,Delivered
2023-08-23,ORD-SB-001580,SD-USR100102,286200,8,DEL-SB05,PAY-SD06,Delivered
2023-08-23,ORD-SB-001581,SD-USR100103,189700,7,DEL-SB03,PAY-SD05,Delivered
2023-08-23,ORD-SB-001582,SD-USR10099,114100,8,DEL-SB05,PAY-SD07,Delivered
2023-08-23,ORD-SB-001583,SD-USR100100,143900,9,DEL-SB04,PAY-SD05,Delivered
2023-08-24,ORD-SB-001584,SD-USR100101,131400,7,DEL-SB01,PAY-SD07,Delivered
2023-08-24,ORD-SB-001585,SD-USR100102,254800,7,DEL-SB01,PAY-SD04,Delivered
2023-08-24,ORD-SB-001586,SD-USR100103,609100,6,DEL-SB01,PAY-SD01,Delivered
2023-08-24,ORD-SB-001587,SD-USR10099,302200,8,DEL-SB05,PAY-SD03,Delivered
2023-08-24,ORD-SB-001588,SD-USR100100,135800,10,DEL-SB04,PAY-SD07,Delivered
2023-08-24,ORD-SB-001589,SD-USR100101,69400,8,DEL-SB05,PAY-SD07,Delivered
2023-08-24,ORD-SB-001590,SD-USR100102,261900,7,DEL-SB02,PAY-SD04,Delivered
2023-08-24,ORD-SB-001591,SD-USR100103,495300,6,DEL-SB02,PAY-SD03,Delivered
2023-08-24,ORD-SB-001592,SD-USR10099,612800,7,DEL-SB01,PAY-SD01,Delivered
2023-08-24,ORD-SB-001593,SD-USR100100,240900,7,DEL-SB03,PAY-SD07,Delivered
2023-08-24,ORD-SB-001594,SD-USR100101,417500,6,DEL-SB02,PAY-SD01,Delivered
2023-08-25,ORD-SB-001595,SD-USR100102,205000,8,DEL-SB05,PAY-SD06,Delivered
2023-08-25,ORD-SB-001596,SD-USR100103,106700,6,DEL-SB01,PAY-SD06,Delivered
2023-08-25,ORD-SB-001597,SD-USR10099,343200,8,DEL-SB04,PAY-SD01,Delivered
2023-08-25,ORD-SB-001598,SD-USR100100,332300,8,DEL-SB06,PAY-SD01,Delivered
2023-08-25,ORD-SB-001599,SD-USR100101,205100,7,DEL-SB01,PAY-SD05,Delivered
2023-08-25,ORD-SB-001600,SD-USR100102,137300,8,DEL-SB04,PAY-SD04,Delivered
2023-08-25,ORD-SB-001601,SD-USR100103,167100,7,DEL-SB03,PAY-SD04,Delivered
2023-08-25,ORD-SB-001602,SD-USR10099,296200,7,DEL-SB02,PAY-SD07,Delivered
2023-08-25,ORD-SB-001603,SD-USR100100,155100,9,DEL-SB04,PAY-SD06,Delivered
2023-08-25,ORD-SB-001604,SD-USR100101,551700,6,DEL-SB01,PAY-SD02,Delivered
2023-08-26,ORD-SB-001605,SD-USR100102,187900,7,DEL-SB02,PAY-SD06,Delivered
2023-08-26,ORD-SB-001606,SD-USR100103,216200,8,DEL-SB04,PAY-SD04,Delivered
2023-08-26,ORD-SB-001607,SD-USR10099,507900,6,DEL-SB03,PAY-SD03,Delivered
2023-08-26,ORD-SB-001608,SD-USR100100,281600,8,DEL-SB05,PAY-SD07,Delivered
2023-08-26,ORD-SB-001609,SD-USR100101,178900,7,DEL-SB03,PAY-SD06,Delivered
2023-08-26,ORD-SB-001610,SD-USR100102,555200,7,DEL-SB01,PAY-SD02,Delivered
2023-08-26,ORD-SB-001611,SD-USR100103,95400,8,DEL-SB04,PAY-SD05,Delivered
2023-08-26,ORD-SB-001612,SD-USR10099,116500,8,DEL-SB06,PAY-SD04,Delivered
2023-08-26,ORD-SB-001613,SD-USR100100,141000,5,DEL-SB01,PAY-SD05,Delivered
2023-08-26,ORD-SB-001614,SD-USR100101,209700,6,DEL-SB02,PAY-SD04,Delivered
2023-08-26,ORD-SB-001615,SD-USR100102,189000,9,DEL-SB04,PAY-SD04,Delivered
2023-08-27,ORD-SB-001616,SD-USR100103,94000,6,DEL-SB01,PAY-SD05,Delivered
2023-08-27,ORD-SB-001617,SD-USR10099,181400,7,DEL-SB03,PAY-SD07,Delivered
2023-08-27,ORD-SB-001618,SD-USR100100,163600,8,DEL-SB04,PAY-SD06,Delivered
2023-08-27,ORD-SB-001619,SD-USR100101,169300,6,DEL-SB02,PAY-SD05,Delivered
2023-08-27,ORD-SB-001620,SD-USR100102,78600,7,DEL-SB02,PAY-SD04,Delivered
2023-08-27,ORD-SB-001621,SD-USR100103,463700,8,DEL-SB05,PAY-SD02,Delivered
2023-08-27,ORD-SB-001622,SD-USR10099,311700,5,DEL-SB03,PAY-SD02,Delivered
2023-08-27,ORD-SB-001623,SD-USR100100,84700,5,DEL-SB03,PAY-SD07,Delivered
2023-08-27,ORD-SB-001624,SD-USR100101,216800,7,DEL-SB03,PAY-SD06,Delivered
2023-08-27,ORD-SB-001625,SD-USR100102,286200,8,DEL-SB04,PAY-SD05,Delivered
2023-08-27,ORD-SB-001626,SD-USR100103,202300,8,DEL-SB06,PAY-SD07,Delivered
2023-08-27,ORD-SB-001627,SD-USR10099,77300,6,DEL-SB01,PAY-SD04,Delivered
2023-08-28,ORD-SB-001628,SD-USR100100,104100,6,DEL-SB01,PAY-SD06,Delivered
2023-08-28,ORD-SB-001629,SD-USR100101,170800,8,DEL-SB05,PAY-SD07,Delivered
2023-08-28,ORD-SB-001630,SD-USR100102,267400,7,DEL-SB03,PAY-SD04,Delivered
2023-08-28,ORD-SB-001631,SD-USR100103,618100,7,DEL-SB03,PAY-SD03,Delivered
2023-08-28,ORD-SB-001632,SD-USR10099,219400,5,DEL-SB02,PAY-SD06,Delivered
2023-08-28,ORD-SB-001633,SD-USR100100,112900,9,DEL-SB06,PAY-SD06,Delivered
2023-08-28,ORD-SB-001634,SD-USR100101,48300,5,DEL-SB03,PAY-SD07,Delivered
2023-08-28,ORD-SB-001635,SD-USR100102,187700,6,DEL-SB01,PAY-SD04,Delivered
2023-08-28,ORD-SB-001636,SD-USR100103,551400,7,DEL-SB02,PAY-SD02,Delivered
2023-08-28,ORD-SB-001637,SD-USR10099,585700,6,DEL-SB03,PAY-SD01,Delivered
2023-08-28,ORD-SB-001638,SD-USR100100,371000,10,DEL-SB06,PAY-SD02,Delivered
2023-08-29,ORD-SB-001639,SD-USR100101,412300,5,DEL-SB03,PAY-SD03,Delivered
2023-08-29,ORD-SB-001640,SD-USR100102,210800,9,DEL-SB06,PAY-SD06,Delivered
2023-08-29,ORD-SB-001641,SD-USR100103,114000,7,DEL-SB01,PAY-SD04,Delivered
2023-08-29,ORD-SB-001642,SD-USR10099,378200,9,DEL-SB05,PAY-SD03,Delivered
2023-08-29,ORD-SB-001643,SD-USR100100,372600,9,DEL-SB04,PAY-SD02,Delivered
2023-08-29,ORD-SB-001644,SD-USR100101,144900,5,DEL-SB01,PAY-SD04,Delivered
2023-08-29,ORD-SB-001645,SD-USR100102,96600,6,DEL-SB03,PAY-SD05,Delivered
2023-08-29,ORD-SB-001646,SD-USR100103,180500,7,DEL-SB01,PAY-SD06,Delivered
2023-08-29,ORD-SB-001647,SD-USR10099,242900,5,DEL-SB02,PAY-SD06,Delivered
2023-08-29,ORD-SB-001648,SD-USR100100,143400,8,DEL-SB04,PAY-SD07,Delivered
2023-08-30,ORD-SB-001649,SD-USR100101,582500,7,DEL-SB03,PAY-SD01,Delivered
2023-08-30,ORD-SB-001650,SD-USR100102,202400,8,DEL-SB04,PAY-SD05,Delivered
2023-08-30,ORD-SB-001651,SD-USR100103,135200,5,DEL-SB01,PAY-SD04,Delivered
2023-08-30,ORD-SB-001652,SD-USR10099,571100,8,DEL-SB04,PAY-SD02,Delivered
2023-08-30,ORD-SB-001653,SD-USR100100,235100,6,DEL-SB01,PAY-SD05,Delivered
2023-08-30,ORD-SB-001654,SD-USR100101,145300,7,DEL-SB01,PAY-SD07,Delivered
2023-08-30,ORD-SB-001655,SD-USR100102,544900,6,DEL-SB02,PAY-SD02,Delivered
2023-08-30,ORD-SB-001656,SD-USR100103,63900,5,DEL-SB01,PAY-SD07,Delivered
2023-08-30,ORD-SB-001657,SD-USR10099,178700,9,DEL-SB06,PAY-SD06,Delivered
2023-08-30,ORD-SB-001658,SD-USR100100,141000,5,DEL-SB03,PAY-SD06,Delivered
2023-08-30,ORD-SB-001659,SD-USR100101,323100,6,DEL-SB01,PAY-SD03,Delivered
2023-08-31,ORD-SB-001660,SD-USR100102,189000,9,DEL-SB05,PAY-SD06,Delivered
2023-08-31,ORD-SB-001661,SD-USR100103,106800,8,DEL-SB06,PAY-SD05,Delivered
2023-08-31,ORD-SB-001662,SD-USR10099,161200,6,DEL-SB01,PAY-SD04,Delivered
2023-08-31,ORD-SB-001663,SD-USR100100,157300,7,DEL-SB02,PAY-SD04,Delivered
2023-08-31,ORD-SB-001664,SD-USR100101,178000,7,DEL-SB01,PAY-SD04,Delivered
2023-08-31,ORD-SB-001665,SD-USR100102,59600,7,DEL-SB01,PAY-SD06,Delivered
2023-08-31,ORD-SB-001666,SD-USR100103,371200,7,DEL-SB03,PAY-SD03,Delivered
2023-08-31,ORD-SB-001667,SD-USR10099,428700,8,DEL-SB04,PAY-SD01,Delivered
2023-08-31,ORD-SB-001668,SD-USR100100,112500,7,DEL-SB02,PAY-SD07,Delivered
2023-08-31,ORD-SB-001669,SD-USR100101,226100,7,DEL-SB01,PAY-SD07,Delivered
2023-08-31,ORD-SB-001670,SD-USR100102,300600,9,DEL-SB04,PAY-SD02,Delivered
2023-08-31,ORD-SB-001671,SD-USR100103,195400,7,DEL-SB01,PAY-SD05,Delivered
2023-09-01,ORD-SB-001672,SD-USR10099,106900,8,DEL-SB04,PAY-SD04,Delivered
2023-09-01,ORD-SB-001673,SD-USR100100,120700,7,DEL-SB01,PAY-SD05,Delivered
2023-09-01,ORD-SB-001674,SD-USR100101,105500,6,DEL-SB01,PAY-SD04,Delivered
2023-09-01,ORD-SB-001675,SD-USR100102,326300,9,DEL-SB06,PAY-SD03,Delivered
2023-09-01,ORD-SB-001676,SD-USR100103,574900,5,DEL-SB03,PAY-SD01,Delivered
2023-09-01,ORD-SB-001677,SD-USR10099,302800,7,DEL-SB01,PAY-SD02,Delivered
2023-09-01,ORD-SB-001678,SD-USR100100,84700,6,DEL-SB01,PAY-SD06,Delivered
2023-09-01,ORD-SB-001679,SD-USR100101,62500,7,DEL-SB01,PAY-SD07,Delivered
2023-09-01,ORD-SB-001680,SD-USR100102,213400,7,DEL-SB03,PAY-SD04,Delivered
2023-09-01,ORD-SB-001681,SD-USR100103,551400,7,DEL-SB03,PAY-SD03,Delivered
2023-09-01,ORD-SB-001682,SD-USR10099,553000,6,DEL-SB01,PAY-SD02,Delivered
2023-09-02,ORD-SB-001683,SD-USR100100,217700,6,DEL-SB02,PAY-SD07,Delivered
2023-09-02,ORD-SB-001684,SD-USR100101,421100,6,DEL-SB01,PAY-SD01,Delivered
2023-09-02,ORD-SB-001685,SD-USR100102,198500,7,DEL-SB01,PAY-SD06,Delivered
2023-09-02,ORD-SB-001686,SD-USR100103,137400,8,DEL-SB04,PAY-SD07,Delivered
2023-09-02,ORD-SB-001687,SD-USR10099,291600,7,DEL-SB01,PAY-SD05,Delivered
2023-09-02,ORD-SB-001688,SD-USR100100,317900,7,DEL-SB03,PAY-SD01,Delivered
2023-09-02,ORD-SB-001689,SD-USR100101,174300,6,DEL-SB03,PAY-SD05,Delivered
2023-09-02,ORD-SB-001690,SD-USR100102,158000,9,DEL-SB04,PAY-SD05,Delivered
2023-09-02,ORD-SB-001691,SD-USR100103,127600,6,DEL-SB03,PAY-SD07,Delivered
2023-09-02,ORD-SB-001692,SD-USR10099,242900,5,DEL-SB01,PAY-SD07,Delivered
2023-09-03,ORD-SB-001693,SD-USR100100,135600,8,DEL-SB04,PAY-SD05,Delivered
2023-09-03,ORD-SB-001694,SD-USR100101,551700,6,DEL-SB01,PAY-SD03,Delivered
2023-09-03,ORD-SB-001695,SD-USR100102,175000,7,DEL-SB03,PAY-SD04,Delivered
2023-09-03,ORD-SB-001696,SD-USR100103,201400,8,DEL-SB05,PAY-SD04,Delivered
2023-09-03,ORD-SB-001697,SD-USR10099,530900,6,DEL-SB02,PAY-SD03,Delivered
2023-09-03,ORD-SB-001698,SD-USR100100,235100,6,DEL-SB01,PAY-SD04,Delivered
2023-09-03,ORD-SB-001699,SD-USR100101,212500,9,DEL-SB04,PAY-SD07,Delivered
2023-09-03,ORD-SB-001700,SD-USR100102,565300,8,DEL-SB06,PAY-SD02,Delivered
2023-09-03,ORD-SB-001701,SD-USR100103,102600,8,DEL-SB05,PAY-SD05,Delivered
2023-09-03,ORD-SB-001702,SD-USR10099,155300,8,DEL-SB05,PAY-SD04,Delivered
2023-09-03,ORD-SB-001703,SD-USR100100,157400,7,DEL-SB01,PAY-SD06,Delivered
2023-09-04,ORD-SB-001704,SD-USR100101,204500,5,DEL-SB01,PAY-SD07,Delivered
2023-09-04,ORD-SB-001705,SD-USR100102,141500,5,DEL-SB03,PAY-SD05,Delivered
2023-09-04,ORD-SB-001706,SD-USR100103,115500,9,DEL-SB04,PAY-SD05,Delivered
2023-09-04,ORD-SB-001707,SD-USR10099,222400,8,DEL-SB04,PAY-SD06,Delivered
2023-09-04,ORD-SB-001708,SD-USR100100,163700,8,DEL-SB06,PAY-SD07,Delivered
2023-09-04,ORD-SB-001709,SD-USR100101,172600,7,DEL-SB01,PAY-SD05,Delivered
2023-09-04,ORD-SB-001710,SD-USR100102,55600,6,DEL-SB02,PAY-SD07,Delivered
2023-09-04,ORD-SB-001711,SD-USR100103,296600,6,DEL-SB01,PAY-SD06,Delivered
2023-09-04,ORD-SB-001712,SD-USR10099,462800,8,DEL-SB06,PAY-SD03,Delivered
2023-09-04,ORD-SB-001713,SD-USR100100,105800,7,DEL-SB02,PAY-SD07,Delivered
2023-09-04,ORD-SB-001714,SD-USR100101,161100,6,DEL-SB03,PAY-SD07,Delivered
2023-09-04,ORD-SB-001715,SD-USR100102,254500,7,DEL-SB03,PAY-SD05,Delivered
2023-09-05,ORD-SB-001716,SD-USR100103,182800,6,DEL-SB01,PAY-SD07,Delivered
2023-09-05,ORD-SB-001717,SD-USR10099,68800,6,DEL-SB01,PAY-SD04,Delivered
2023-09-05,ORD-SB-001718,SD-USR100100,100400,6,DEL-SB01,PAY-SD04,Delivered
2023-09-05,ORD-SB-001719,SD-USR100101,174800,9,DEL-SB05,PAY-SD04,Delivered
2023-09-05,ORD-SB-001720,SD-USR100102,237800,7,DEL-SB02,PAY-SD06,Delivered
2023-09-05,ORD-SB-001721,SD-USR100103,652300,8,DEL-SB06,PAY-SD03,Delivered
2023-09-05,ORD-SB-001722,SD-USR10099,302800,7,DEL-SB01,PAY-SD02,Delivered
2023-09-05,ORD-SB-001723,SD-USR100100,112100,8,DEL-SB04,PAY-SD06,Delivered
2023-09-05,ORD-SB-001724,SD-USR100101,81900,8,DEL-SB06,PAY-SD07,Delivered
2023-09-05,ORD-SB-001725,SD-USR100102,170900,5,DEL-SB01,PAY-SD07,Delivered
2023-09-05,ORD-SB-001726,SD-USR100103,524000,6,DEL-SB02,PAY-SD01,Delivered
2023-09-06,ORD-SB-001727,SD-USR10099,612800,7,DEL-SB02,PAY-SD02,Delivered
2023-09-06,ORD-SB-001728,SD-USR100100,220600,6,DEL-SB03,PAY-SD06,Delivered
